"model","contrast","age0","age1","ACME_at_age0","ACME_at_age1","ACME_avg","ADE_Ma0","ADE_Ma1","ADE_avg","Total_effect","Prop_med_avg","boot"
"age_moderation","8_to_12",8,12,0.00182635214773353,0.0102488555859521,0.00603760386684282,0.102703426053211,0.111125929491429,0.10691467777232,0.112952281639163,0.0534526950604728,736
"age_moderation","12_to_16",12,16,-0.0197735435381699,-0.0167118691440749,-0.0182427063411224,0.141717318226433,0.144778992620528,0.143248155423481,0.125005449082358,-0.145935289021708,736
"age_moderation","16_to_19",16,19,0.0266370151529416,0.00651098217056134,0.0165739986617515,0.20671094614362,0.18658491316124,0.19664792965243,0.213221928314182,0.0777312108224149,736
"age_moderation","8_to_19",8,19,0.00391904518092366,0.00454331234151795,0.0042311787612208,0.446636346694185,0.447260613854779,0.446948480274482,0.451179659035703,0.00937803528258347,736
"age_moderation","8_to_11",8,11,0.00255092520715608,0.0113054773833583,0.0069282012952572,0.0693545471398984,0.0781090993161007,0.0737318232279995,0.0806600245232567,0.085893865470616,736
"age_moderation","11_to_19",11,19,0.00606338805142579,0.00158604866097267,0.00382471835619923,0.368933585851474,0.36445624646102,0.366694916156247,0.370519634512446,0.0103225794261404,736
"no_age_moderation","8_to_12",8,12,0.0037957741542396,0.0037957741542396,0.0037957741542396,0.0771941841057586,0.0771941841057586,0.0771941841057586,0.0809899582599982,0.0468672195391705,737
"no_age_moderation","12_to_16",12,16,-0.026224202105456,-0.026224202105456,-0.026224202105456,0.0772313371974462,0.0772313371974462,0.0772313371974462,0.0510071350919903,-0.514128112825023,737
"no_age_moderation","16_to_19",16,19,0.0508821392637811,0.0508821392637811,0.0508821392637811,0.0580278885456345,0.0580278885456345,0.0580278885456345,0.108910027809415,0.46719425462659,737
"no_age_moderation","8_to_19",8,19,0.0284537113125647,0.0284537113125647,0.0284537113125647,0.212453409848839,0.212453409848839,0.212453409848839,0.240907121161404,0.118110710780945,737
"no_age_moderation","8_to_11",8,11,0.00991691008195473,0.00991691008195473,0.00991691008195473,0.057904597114506,0.057904597114506,0.057904597114506,0.0678215071964608,0.14622072690346,737
"no_age_moderation","11_to_19",11,19,0.01853680123061,0.01853680123061,0.01853680123061,0.154548812734333,0.154548812734333,0.154548812734333,0.173085613964943,0.107096140493596,737
"age_moderation","8_to_12",8,12,0.00379559280302242,0.00379590848612609,0.00379575064457426,0.0772360819235596,0.0772363976066633,0.0772362397651115,0.0810319904096857,0.0468426188889537,737
"age_moderation","12_to_16",12,16,-0.0262251301760918,-0.0262246865752877,-0.0262249083756898,0.0772360236970701,0.0772364672978742,0.0772362454974721,0.0510113371217824,-0.514099607173235,737
"age_moderation","16_to_19",16,19,0.0508830792680297,0.0508852418075589,0.0508841605377943,0.057961708127798,0.0579638706673272,0.0579627893975626,0.108846949935357,0.46748356814788,737
"age_moderation","8_to_19",8,19,0.0284523518757353,0.0284554462805957,0.0284538990781655,0.212434831186229,0.21243792559109,0.212436378388659,0.240890277466825,0.11811974886402,737
"age_moderation","8_to_11",8,11,0.00991643628039496,0.00991710308504065,0.0099167696827178,0.0579301268427084,0.0579307936473541,0.0579304602450313,0.0678472299277491,0.146163221302892,737
"age_moderation","11_to_19",11,19,0.0185371619941752,0.0185379315140088,0.018537546754092,0.154505116025067,0.154505885544901,0.154505500784984,0.173043047539076,0.107126793117221,737
"no_age_moderation","8_to_12",8,12,0.0561465011925035,0.0561465011925035,0.0561465011925035,-0.286087161863489,-0.286087161863489,-0.286087161863489,-0.229940660670986,-0.244178219844474,738
"no_age_moderation","12_to_16",12,16,-0.0306624733152043,-0.0306624733152043,-0.0306624733152043,0.0569086618728196,0.0569086618728196,0.0569086618728196,0.0262461885576153,-1.16826385087856,738
"no_age_moderation","16_to_19",16,19,0.0196749896764619,0.0196749896764619,0.0196749896764619,0.282450368318555,0.282450368318555,0.282450368318555,0.302125357995017,0.0651219407964636,738
"no_age_moderation","8_to_19",8,19,0.0451590175537611,0.0451590175537611,0.0451590175537611,0.0532718683278857,0.0532718683278857,0.0532718683278857,0.0984308858816467,0.458789100080439,738
"no_age_moderation","8_to_11",8,11,0.063770788468319,0.063770788468319,0.063770788468319,-0.226714091460587,-0.226714091460587,-0.226714091460587,-0.162943302992268,-0.391367962335617,738
"no_age_moderation","11_to_19",11,19,-0.0186117709145579,-0.0186117709145579,-0.0186117709145579,0.279985959788473,0.279985959788473,0.279985959788473,0.261374188873915,-0.0712073789487152,738
"age_moderation","8_to_12",8,12,0.0560699196333609,0.0561559090487065,0.0561129143410337,-0.286909144458477,-0.286823155043131,-0.286866149750804,-0.23075323540977,-0.243172817236511,738
"age_moderation","12_to_16",12,16,-0.0306676110910882,-0.0306602711867647,-0.0306639411389264,0.0566831164218197,0.0566904563261432,0.0566867863739815,0.0260228452350551,-1.17834698173662,738
"age_moderation","16_to_19",16,19,0.0196735766510398,0.0196592044690722,0.019666390560056,0.281896449264646,0.281882077082678,0.281889263173662,0.301555653733718,0.065216454463898,738
"age_moderation","8_to_19",8,19,0.0450974224783751,0.0451227865585047,0.0451101045184399,0.051702477000498,0.0517278410806275,0.0517151590405628,0.0968252635590026,0.465891884621115,738
"age_moderation","8_to_11",8,11,0.0636838076893759,0.0637661051448805,0.0637249564171282,-0.227431623527175,-0.227349326071671,-0.227390474799423,-0.163665518382295,-0.389360917601945,738
"age_moderation","11_to_19",11,19,-0.0186104040670552,-0.018596838725589,-0.0186036213963221,0.279087620666886,0.279101186008352,0.279094403337619,0.260490781941297,-0.0714175805288745,738
"no_age_moderation","8_to_12",8,12,4.54622457732867e-05,4.54622457732867e-05,4.54622457732867e-05,0.0254632614355339,0.0254632614355339,0.0254632614355339,0.0255087236813072,0.00178222345975708,739
"no_age_moderation","12_to_16",12,16,-1.7184952127991e-05,-1.7184952127991e-05,-1.7184952127991e-05,0.111807653104985,0.111807653104985,0.111807653104985,0.111790468152857,-0.000153724663756601,739
"no_age_moderation","16_to_19",16,19,-1.50098377025287e-05,-1.50098377025287e-05,-1.50098377025287e-05,0.143049936225262,0.143049936225262,0.143049936225262,0.14303492638756,-0.000104938269845079,739
"no_age_moderation","8_to_19",8,19,1.3267455942767e-05,1.3267455942767e-05,1.3267455942767e-05,0.280320850765781,0.280320850765781,0.280320850765781,0.280334118221724,4.73272965378885e-05,739
"no_age_moderation","8_to_11",8,11,3.92206184516297e-05,3.92206184516297e-05,3.92206184516297e-05,0.0143601732913874,0.0143601732913874,0.0143601732913874,0.014399393909839,0.00272376870146114,739
"no_age_moderation","11_to_19",11,19,-2.59531625088627e-05,-2.59531625088627e-05,-2.59531625088627e-05,0.265960677474394,0.265960677474394,0.265960677474394,0.265934724311885,-9.75922289803161e-05,739
"age_moderation","8_to_12",8,12,4.54718275823899e-05,4.54601146180704e-05,4.54659711002301e-05,0.0254688653053092,0.0254688535923449,0.0254688594488271,0.0255143254199273,0.00178197817704089,739
"age_moderation","12_to_16",12,16,-1.71841465404262e-05,-1.71847476697699e-05,-1.7184447105098e-05,0.111811278366435,0.111811277765305,0.11181127806587,0.111794093618765,-0.000153715161050455,739
"age_moderation","16_to_19",16,19,-1.50096591236075e-05,-1.5009163864704e-05,-1.50094114941557e-05,0.143029356067646,0.143029356562904,0.143029356315275,0.143014346903781,-0.000104950390076976,739
"age_moderation","8_to_19",8,19,1.32702522458786e-05,1.32668603258779e-05,1.32685562858782e-05,0.280309499082147,0.280309495690227,0.280309497386187,0.280322765942473,4.73331384315792e-05,739
"age_moderation","8_to_11",8,11,3.92288847494774e-05,3.92196320047304e-05,3.92242583771039e-05,0.0143622906037481,0.0143622813510033,0.0143622859773757,0.0144015102357528,0.00272362118520922,739
"age_moderation","11_to_19",11,19,-2.59525097545995e-05,-2.59519973911323e-05,-2.59522535728659e-05,0.265947207704111,0.265947208216475,0.265947207960293,0.26592125570672,-9.75937538497795e-05,739
"no_age_moderation","8_to_12",8,12,0.0340231798446702,0.0340231798446702,0.0340231798446702,0.118989611716149,0.118989611716149,0.118989611716149,0.153012791560819,0.222355134480027,740
"no_age_moderation","12_to_16",12,16,-0.0253284972943169,-0.0253284972943169,-0.0253284972943169,0.118664620728548,0.118664620728548,0.118664620728548,0.0933361234342316,-0.271368644447338,740
"no_age_moderation","16_to_19",16,19,0.0143929367152915,0.0143929367152915,0.0143929367152915,0.0889655904183853,0.0889655904183853,0.0889655904183853,0.103358527133677,0.139252533046225,740
"no_age_moderation","8_to_19",8,19,0.0230876192656448,0.0230876192656448,0.0230876192656448,0.326619822863083,0.326619822863083,0.326619822863083,0.349707442128727,0.0660198110886822,740
"no_age_moderation","8_to_11",8,11,0.0336416711289651,0.0336416711289651,0.0336416711289651,0.0892746210870285,0.0892746210870285,0.0892746210870285,0.122916292215994,0.273695785338599,740
"no_age_moderation","11_to_19",11,19,-0.0105540518633203,-0.0105540518633203,-0.0105540518633203,0.237345201776054,0.237345201776054,0.237345201776054,0.226791149912734,-0.0465364361324563,740
"age_moderation","8_to_12",8,12,0.0340207790224735,0.0340227144855931,0.0340217467540333,0.119217860672328,0.119219796135447,0.119218828403887,0.153240575157921,0.222015264031556,740
"age_moderation","12_to_16",12,16,-0.0253281508585585,-0.0253270593732426,-0.0253276051159006,0.118620674122647,0.118621765607963,0.118621219865305,0.0932936147494047,-0.271482728844122,740
"age_moderation","16_to_19",16,19,0.014392119615612,0.0143914332075186,0.0143917764115653,0.0889060955722248,0.0889054091641313,0.0889057523681781,0.103297528779743,0.139323530597254,740
"age_moderation","8_to_19",8,19,0.023085990103731,0.0230852074982817,0.0230855988010063,0.326746511188787,0.326745728583338,0.326746119886062,0.349831718687069,0.0659905822366463,740
"age_moderation","8_to_11",8,11,0.0336392972276682,0.0336409566632953,0.0336401269454818,0.0894727292327971,0.0894743886684242,0.0894735589506106,0.123113685896092,0.27324441389785,740
"age_moderation","11_to_19",11,19,-0.0105538277214308,-0.0105529493712213,-0.010553388546326,0.237270982162198,0.237271860512407,0.237271421337302,0.226718032790976,-0.0465485185117841,740
"no_age_moderation","8_to_12",8,12,-0.00315979201220529,-0.00315979201220529,-0.00315979201220529,0.178278711533979,0.178278711533979,0.178278711533979,0.175118919521774,-0.0180436929421119,741
"no_age_moderation","12_to_16",12,16,-0.0190685448738779,-0.0190685448738779,-0.0190685448738779,0.178181964039515,0.178181964039515,0.178181964039515,0.159113419165637,-0.119842468183199,741
"no_age_moderation","16_to_19",16,19,0.00914493244312236,0.00914493244312236,0.00914493244312236,0.133652696461098,0.133652696461098,0.133652696461098,0.142797628904221,0.0640412065193057,741
"no_age_moderation","8_to_19",8,19,-0.0130834044429609,-0.0130834044429609,-0.0130834044429609,0.490113372034592,0.490113372034592,0.490113372034592,0.477029967591632,-0.0274267977523817,741
"no_age_moderation","8_to_11",8,11,0.000573688707985909,0.000573688707985909,0.000573688707985909,0.133722098223557,0.133722098223557,0.133722098223557,0.134295786931543,0.00427182952714925,741
"no_age_moderation","11_to_19",11,19,-0.0136570931509468,-0.0136570931509468,-0.0136570931509468,0.356391273811036,0.356391273811036,0.356391273811036,0.342734180660089,-0.0398474792465808,741
"age_moderation","8_to_12",8,12,-0.00308150383957886,-0.00319507016556174,-0.0031382870025703,0.181551699149178,0.181438132823195,0.181494915986186,0.178356628983616,-0.0175955725360709,741
"age_moderation","12_to_16",12,16,-0.0192814395985161,-0.0191687192809242,-0.0192250794397202,0.177747391665332,0.177860111982924,0.177803751824128,0.158578672384408,-0.121233701547942,741
"age_moderation","16_to_19",16,19,0.00919297429377369,0.00897292700921248,0.00908295065149309,0.13211301073243,0.131892963447869,0.132002987090149,0.141085937741642,0.0643788516196834,741
"age_moderation","8_to_19",8,19,-0.0127592451876617,-0.0128373209784595,-0.0127982830830606,0.490858560088125,0.490780484297328,0.490819522192727,0.478021239109666,-0.026773461168583,741
"age_moderation","8_to_11",8,11,0.000559474784907371,0.000575857881046177,0.000567666332976774,0.136321291361813,0.136337674457951,0.136329482909882,0.136897149242859,0.00414666292261295,741
"age_moderation","11_to_19",11,19,-0.0137087319545794,-0.013400219275935,-0.0135544756152572,0.354524309142742,0.354832821821387,0.354678565482064,0.341124089866807,-0.0397347358861393,741
"no_age_moderation","8_to_12",8,12,0.0209188364655279,0.0209188364655279,0.0209188364655279,0.10284994864399,0.10284994864399,0.10284994864399,0.123768785109518,0.169015446398845,742
"no_age_moderation","12_to_16",12,16,-0.0157633370003545,-0.0157633370003545,-0.0157633370003545,-0.0285285043170642,-0.0285285043170642,-0.0285285043170642,-0.0442918413174187,0.355897080172985,742
"no_age_moderation","16_to_19",16,19,0.0110424608607076,0.0110424608607076,0.0110424608607076,0.205862566819755,0.205862566819755,0.205862566819755,0.216905027680463,0.0509091973514554,742
"no_age_moderation","8_to_19",8,19,0.0161979603258811,0.0161979603258811,0.0161979603258811,0.280184011146681,0.280184011146681,0.280184011146681,0.296381971472562,0.0546523131801915,742
"no_age_moderation","8_to_11",8,11,0.022339600744548,0.022339600744548,0.022339600744548,0.160188121826474,0.160188121826474,0.160188121826474,0.182527722571022,0.122390179584121,742
"no_age_moderation","11_to_19",11,19,-0.00614164041866694,-0.00614164041866694,-0.00614164041866694,0.119995889320207,0.119995889320207,0.119995889320207,0.11385424890154,-0.05394300588622,742
"age_moderation","8_to_12",8,12,-0.0213917363687082,0.0113984370378502,-0.00499664966542902,0.197321118906897,0.230111292313455,0.213716205610176,0.208719555944747,-0.023939537638494,742
"age_moderation","12_to_16",12,16,-0.00858926377674241,-0.0372597450687814,-0.0229245044227619,-0.0136275165985966,-0.0422979978906356,-0.0279627572446161,-0.050887261667378,0.450495933001991,742
"age_moderation","16_to_19",16,19,0.0261010264890426,0.0416244944069701,0.0338627604480064,0.199619950818416,0.215143418736343,0.207381684777379,0.241244445225386,0.140367005824195,742
"age_moderation","8_to_19",8,19,-0.0165641381428192,0.0610581207842991,0.0222469913207399,0.338018618718456,0.415640877645574,0.376829748182015,0.399076739502755,0.0557461488446042,742
"age_moderation","8_to_11",8,11,-0.0228446190349581,0.00306574109991959,-0.00988943896751924,0.278538481867367,0.304448842002245,0.291493661934806,0.281604222967287,-0.0351182196890139,742
"age_moderation","11_to_19",11,19,-0.000842838673248216,-0.0231508791818378,-0.011996858927543,0.140623395717305,0.118315355208716,0.129469375463011,0.117472516535468,-0.102124814223426,742
"no_age_moderation","8_to_12",8,12,0.00641746887616534,0.00641746887616534,0.00641746887616534,0.201076961620308,0.201076961620308,0.201076961620308,0.207494430496474,0.0309283909973401,743
"no_age_moderation","12_to_16",12,16,-0.0213194549850506,-0.0213194549850497,-0.0213194549850502,0.238405265062597,0.238405265062598,0.238405265062597,0.217085810077547,-0.0982075013444428,743
"no_age_moderation","16_to_19",16,19,0.0423895878840481,0.0423895878840481,0.0423895878840481,0.202649749161284,0.202649749161284,0.202649749161284,0.245039337045332,0.172990950739497,743
"no_age_moderation","8_to_19",8,19,0.0274876017751637,0.0274876017751637,0.0274876017751637,0.642131975844189,0.642131975844189,0.642131975844189,0.669619577619353,0.0410495790354402,743
"no_age_moderation","8_to_11",8,11,0.0162262729484715,0.0162262729484715,0.0162262729484715,0.150524613879941,0.150524613879941,0.150524613879941,0.166750886828413,0.0973084656825144,743
"no_age_moderation","11_to_19",11,19,0.0112613288266923,0.0112613288266923,0.0112613288266923,0.491607361964248,0.491607361964248,0.491607361964248,0.50286869079094,0.0223941737334648,743
"age_moderation","8_to_12",8,12,-0.00141970095746342,0.00888402930814407,0.00373216417534032,0.199869181739309,0.210172912004916,0.205021046872113,0.208753211047453,0.0178783557704985,743
"age_moderation","12_to_16",12,16,-0.0295136083361935,-0.027867934796916,-0.0286907715665547,0.253714771788248,0.255360445327526,0.254537608557887,0.225846836991332,-0.127036410820559,743
"age_moderation","16_to_19",16,19,0.0554099657823879,0.00666008039619821,0.031035023089293,0.240514602148707,0.191764716762517,0.216139659455612,0.247174682544905,0.125559069277473,743
"age_moderation","8_to_19",8,19,-0.0060809293058668,0.00431874068278359,-0.000881094311541602,0.677455989900907,0.687855659889557,0.682655824895232,0.68177473058369,-0.00129235401668124,743
"age_moderation","8_to_11",8,11,-0.00358964814407775,0.0185563022794458,0.00748332706768401,0.17052507499745,0.192671025420973,0.181598050209212,0.189081377276896,0.039577282413832,743
"age_moderation","11_to_19",11,19,0.0128784116007385,0.0017693343836926,0.00732387299221555,0.490924018923102,0.479814941706056,0.485369480314579,0.492693353306795,0.0148649721841387,743
"no_age_moderation","8_to_12",8,12,0.0416345626295969,0.0416345626295969,0.0416345626295969,-0.05824431963633,-0.05824431963633,-0.05824431963633,-0.0166097570067332,-2.50663285517779,744
"no_age_moderation","12_to_16",12,16,-0.031336648520095,-0.031336648520095,-0.031336648520095,0.0965222620422601,0.0965222620422601,0.0965222620422601,0.0651856135221651,-0.480729517249072,744
"no_age_moderation","16_to_19",16,19,0.0302166497526004,0.0302166497526004,0.0302166497526004,0.217909486560222,0.217909486560222,0.217909486560222,0.248126136312822,0.121779390924401,744
"no_age_moderation","8_to_19",8,19,0.0405145638621023,0.0405145638621023,0.0405145638621023,0.256187428966152,0.256187428966152,0.256187428966152,0.296701992828254,0.136549685682611,744
"no_age_moderation","8_to_11",8,11,0.0527772403408058,0.0527772403408058,0.0527772403408058,-0.0441179684308501,-0.0441179684308501,-0.0441179684308501,0.00865927190995563,6.09488198195132,744
"no_age_moderation","11_to_19",11,19,-0.0122626764787035,-0.0122626764787035,-0.0122626764787035,0.300305397397002,0.300305397397002,0.300305397397002,0.288042720918299,-0.0425724227281609,744
"age_moderation","8_to_12",8,12,-0.0307167559055519,0.0760834011740586,0.0226833226342533,-0.0741368931768397,0.0326632639027708,-0.0207368146370345,0.00194650799721885,11.6533416079785,744
"age_moderation","12_to_16",12,16,-0.0572648936417543,-0.0321418203764026,-0.0447033570090784,0.065814441169944,0.0909375144352957,0.0783759778026198,0.0336726207935414,-1.32758769455963,744
"age_moderation","16_to_19",16,19,0.0309930440743189,-0.00300344229059001,0.0139948008918645,0.308814177628557,0.274817691263648,0.291815934446103,0.305810735337967,0.0457629483686964,744
"age_moderation","8_to_19",8,19,-0.0298904537521771,-0.00402702336243532,-0.0169587385573062,0.345456887491163,0.371320317880904,0.358388602686033,0.341429864128727,-0.0496697575081258,744
"age_moderation","8_to_11",8,11,-0.0389374958334434,0.0761025858680084,0.0185825450172825,-0.0405843521551982,0.0744557295462537,0.0169356886955278,0.0355182337128103,0.523183251947024,744
"age_moderation","11_to_19",11,19,-0.0176822695477439,0.00121887242409403,-0.00823169856182492,0.304692757991823,0.323593899963661,0.314143328977742,0.305911630415917,-0.026908746655474,744
"no_age_moderation","8_to_12",8,12,0.0202986103360266,0.0202986103360265,0.0202986103360266,0.124528049982258,0.124528049982258,0.124528049982258,0.144826660318284,0.140157967403353,745
"no_age_moderation","12_to_16",12,16,-0.0464320950347634,-0.0464320950347634,-0.0464320950347634,0.124512448641709,0.124512448641709,0.124512448641709,0.0780803536069454,-0.594670655162519,745
"no_age_moderation","16_to_19",16,19,0.0648892763209945,0.0648892763209945,0.0648892763209945,0.0935961298146104,0.0935961298146104,0.0935961298146104,0.158485406135605,0.40943376367079,745
"no_age_moderation","8_to_19",8,19,0.0387557916222576,0.0387557916222576,0.0387557916222576,0.342636628438577,0.342636628438577,0.342636628438577,0.381392420060835,0.101616575431876,745
"no_age_moderation","8_to_11",8,11,0.0238409292998281,0.0238409292998285,0.0238409292998283,0.0934106783079929,0.0934106783079933,0.0934106783079931,0.117251607607821,0.203331363946586,745
"no_age_moderation","11_to_19",11,19,0.0149148623224291,0.0149148623224291,0.0149148623224291,0.249225950130584,0.249225950130584,0.249225950130584,0.264140812453013,0.0564655729794966,745
"age_moderation","8_to_12",8,12,-0.0229758747318511,0.0415414440553486,0.00928278466174871,0.259893178140958,0.324410496928158,0.292151837534558,0.301434622196306,0.0307953498974759,745
"age_moderation","12_to_16",12,16,-0.0950240556534973,-0.0351989900973661,-0.0651115228754317,-0.0013895596541428,0.0584355059019884,0.0285229731239228,-0.0365885497515089,1.7795600896356,745
"age_moderation","16_to_19",16,19,0.0491909097131602,-0.0126203470316044,0.0182852813407779,0.297749876935866,0.235938620191102,0.266844248563484,0.285129529904262,0.0641297355167581,745
"age_moderation","8_to_19",8,19,-0.0438674470176084,-0.00753763283378106,-0.0257025399256947,0.55751323518284,0.593843049366668,0.575678142274754,0.549975602349059,-0.0467339638629675,745
"age_moderation","8_to_11",8,11,-0.0269854042230464,0.0362112591688235,0.00461292747288854,0.223098180175838,0.286294843567708,0.254696511871773,0.259309439344661,0.0177892771067129,745
"age_moderation","11_to_19",11,19,0.0226537287298063,-0.00290079885475247,0.00987646493752689,0.293566961859151,0.268012434274592,0.280789698066871,0.290666163004398,0.0339787226536494,745
"no_age_moderation","8_to_12",8,12,-0.0145021727535801,-0.0145021727535801,-0.0145021727535801,0.117297161452274,0.117297161452274,0.117297161452274,0.102794988698694,-0.141078596701712,746
"no_age_moderation","12_to_16",12,16,-0.00820713197786382,-0.00820713197786382,-0.00820713197786382,0.117389147345996,0.117389147345996,0.117389147345996,0.109182015368132,-0.0751692662037021,746
"no_age_moderation","16_to_19",16,19,0.0326946635216267,0.0326946635216263,0.0326946635216265,0.0881766152266596,0.0881766152266592,0.0881766152266594,0.120871278748286,0.270491582948444,746
"no_age_moderation","8_to_19",8,19,0.00998535879018281,0.00998535879018283,0.00998535879018282,0.32286292402493,0.32286292402493,0.32286292402493,0.332848282815112,0.0299997305250615,746
"no_age_moderation","8_to_11",8,11,-0.0100877902688188,-0.0100877902688188,-0.0100877902688188,0.0879819017579964,0.0879819017579964,0.0879819017579964,0.0778941114891776,-0.129506455314281,746
"no_age_moderation","11_to_19",11,19,0.0200731490590016,0.0200731490590016,0.0200731490590016,0.234881022266933,0.234881022266933,0.234881022266933,0.254954171325935,0.0787323814103828,746
"age_moderation","8_to_12",8,12,-0.014496812185095,-0.0144995963821599,-0.0144982042836275,0.117327754502275,0.11732497030521,0.117326362403743,0.102828158120115,-0.140994495561146,746
"age_moderation","12_to_16",12,16,-0.00820567394666981,-0.00820881702225537,-0.00820724548446259,0.117396186821606,0.117393043746021,0.117394615283814,0.109187369799351,-0.0751666195416621,746
"age_moderation","16_to_19",16,19,0.0327013762148702,0.0327100206755566,0.0327056984452134,0.088124769873493,0.0881334143341794,0.0881290921038362,0.12083479054905,0.270664585063665,746
"age_moderation","8_to_19",8,19,0.0099816678122484,0.00999004905689514,0.00998585843457177,0.322860269411621,0.322868650656268,0.322864460033944,0.332850318468516,0.03000104816038,746
"age_moderation","8_to_11",8,11,-0.0100840614282167,-0.0100853363549333,-0.010084698891575,0.0879996026427465,0.0879983277160298,0.0879989651793882,0.0779142662878132,-0.129433278038227,746
"age_moderation","11_to_19",11,19,0.0200682661482854,0.0200825777059661,0.0200754219271257,0.234853474474737,0.234867786032418,0.234860630253577,0.254936052180703,0.0787468926242568,746
"no_age_moderation","8_to_12",8,12,0.0097113290666848,0.0097113290666848,0.0097113290666848,0.136322743422614,0.136322743422614,0.136322743422614,0.146034072489299,0.0665004330917118,747
"no_age_moderation","12_to_16",12,16,-0.0181726747853337,-0.0181726747853337,-0.0181726747853337,0.136150101498117,0.136150101498117,0.136150101498117,0.117977426712784,-0.1540351853035,747
"no_age_moderation","16_to_19",16,19,0.026597478311269,0.026597478311269,0.026597478311269,0.102118490648513,0.102118490648513,0.102118490648513,0.128715968959782,0.206636973844167,747
"no_age_moderation","8_to_19",8,19,0.0181361325926201,0.0181361325926201,0.0181361325926201,0.374591335569244,0.374591335569244,0.374591335569244,0.392727468161864,0.0461799442689994,747
"no_age_moderation","8_to_11",8,11,0.01200381784209,0.01200381784209,0.01200381784209,0.10225346950271,0.10225346950271,0.10225346950271,0.1142572873448,0.105059538179526,747
"no_age_moderation","11_to_19",11,19,0.0061323147505301,0.0061323147505301,0.0061323147505301,0.272337866066534,0.272337866066534,0.272337866066534,0.278470180817064,0.0220214413354319,747
"age_moderation","8_to_12",8,12,0.00303117138984808,0.00809198216123756,0.00556157677554282,0.129447355827507,0.134508166598897,0.131977761213202,0.137539337988745,0.0404362625040259,747
"age_moderation","12_to_16",12,16,-0.0151424134817324,-0.0246156402781854,-0.0198790268799589,0.134413694319675,0.124940467523222,0.129677080921448,0.109798054041489,-0.181050812361822,747
"age_moderation","16_to_19",16,19,0.0360273854097377,0.0464262619960549,0.0412268237028963,0.093704697456425,0.104103574042742,0.0989041357495836,0.14013095945248,0.29420210825629,747
"age_moderation","8_to_19",8,19,0.00566078297416841,0.0316568673724005,0.0186588251732844,0.355811484110313,0.381807568508545,0.368809526309429,0.387468351482714,0.0481557399511038,747
"age_moderation","8_to_11",8,11,0.00374671983227426,0.00843778072549653,0.00609225027888539,0.0970892940623925,0.101780354955615,0.0994348245090036,0.105527074787889,0.0577316322956067,747
"age_moderation","11_to_19",11,19,0.00431055584859585,0.0107040392295294,0.00750729753906265,0.271237237465295,0.277630720846229,0.274433979155762,0.281941276694825,0.026627167284869,747
"no_age_moderation","8_to_12",8,12,0.0181004641120905,0.0181004641120905,0.0181004641120905,0.0964833666991067,0.0964833666991067,0.0964833666991067,0.114583830811197,0.157967000962947,748
"no_age_moderation","12_to_16",12,16,-0.0366500166758872,-0.0366500166758872,-0.0366500166758872,0.144821476649192,0.144821476649192,0.144821476649192,0.108171459973305,-0.338814107574509,748
"no_age_moderation","16_to_19",16,19,0.0198647608136766,0.0198647608136766,0.0198647608136766,0.17480884964109,0.17480884964109,0.17480884964109,0.194673610454766,0.10204136434965,748
"no_age_moderation","8_to_19",8,19,0.00131520824987994,0.00131520824987994,0.00131520824987994,0.416113692989389,0.416113692989389,0.416113692989389,0.417428901239269,0.003150735960005,748
"no_age_moderation","8_to_11",8,11,0.0221851550414507,0.0221851550414507,0.0221851550414507,0.0741821384892312,0.0741821384892312,0.0741821384892312,0.0963672935306818,0.230214569991916,748
"no_age_moderation","11_to_19",11,19,-0.0208699467915707,-0.0208699467915707,-0.0208699467915707,0.341931554500158,0.341931554500158,0.341931554500158,0.321061607708587,-0.0650029349211801,748
"age_moderation","8_to_12",8,12,0.0181028590539428,0.0181013051829586,0.0181020821184507,0.0964903494812677,0.0964887956102835,0.0964895725457756,0.114591654664226,0.157970335374709,748
"age_moderation","12_to_16",12,16,-0.0366517196853326,-0.0366459082890472,-0.0366488139871899,0.144816086966645,0.144821898362931,0.144818992664788,0.108170178677598,-0.338807002403333,748
"age_moderation","16_to_19",16,19,0.0198625340173662,0.0198611090189856,0.0198618215181759,0.174815219421358,0.174813794422978,0.174814506922168,0.194676328440344,0.102024841321488,748
"age_moderation","8_to_19",8,19,0.00131538227013013,0.0013149664714587,0.00131517437079441,0.416123195310709,0.416122779512038,0.416122987411374,0.417438161782168,0.00315058490383232,748
"age_moderation","8_to_11",8,11,0.0221880904444309,0.0221869431894989,0.0221875168169649,0.0741891318141021,0.0741879845591702,0.0741885581866361,0.096376075003601,0.230218099420794,748
"age_moderation","11_to_19",11,19,-0.0208716289323787,-0.0208661102107221,-0.0208688695715504,0.341928196989289,0.341933715710946,0.341930956350117,0.321062086778567,-0.064999482750959,748
"no_age_moderation","8_to_12",8,12,0.00316164021340492,0.00316164021340492,0.00316164021340492,0.0233259764805629,0.0233259764805629,0.0233259764805629,0.0264876166939678,0.119362955524985,749
"no_age_moderation","12_to_16",12,16,-0.0629518278367347,-0.0629518278367347,-0.0629518278367347,0.131948670622975,0.131948670622975,0.131948670622975,0.0689968427862406,-0.912387078808315,749
"no_age_moderation","16_to_19",16,19,0.0538176800268624,0.0538176800268624,0.0538176800268624,0.279603686336007,0.279603686336007,0.279603686336007,0.33342136636287,0.161410411737955,749
