"model","contrast","age0","age1","ACME_at_age0","ACME_at_age1","ACME_avg","ADE_Ma0","ADE_Ma1","ADE_avg","Total_effect","Prop_med_avg","boot"
"no_age_moderation","8_to_12",8,12,0.0246287951725206,0.0246287951725197,0.0246287951725201,0.0680123530047689,0.068012353004768,0.0680123530047685,0.0926411481772886,0.265851575213508,574
"no_age_moderation","12_to_16",12,16,-0.0216708413600824,-0.0216708413600832,-0.0216708413600828,0.145978179633949,0.145978179633948,0.145978179633949,0.124307338273866,-0.174332759923948,574
"no_age_moderation","16_to_19",16,19,0.0124166563605752,0.0124166563605752,0.0124166563605752,0.140211097069554,0.140211097069554,0.140211097069554,0.152627753430129,0.0813525461885239,574
"no_age_moderation","8_to_19",8,19,0.0153746101730126,0.0153746101730126,0.0153746101730126,0.354201629708271,0.354201629708271,0.354201629708271,0.369576239881284,0.041600645587907,574
"no_age_moderation","8_to_11",8,11,0.0211543242622332,0.0211543242622332,0.0211543242622332,0.048406444791536,0.048406444791536,0.048406444791536,0.0695607690537692,0.304112857721301,574
"no_age_moderation","11_to_19",11,19,-0.0057797140892206,-0.0057797140892206,-0.0057797140892206,0.305795184916735,0.305795184916735,0.305795184916735,0.300015470827515,-0.019264720160193,574
"age_moderation","8_to_12",8,12,0.0119908016887615,0.0291136342741991,0.0205522179814803,0.0168385700834128,0.0339614026688504,0.0253999863761316,0.0459522043576119,0.447252058280766,574
"age_moderation","12_to_16",12,16,-0.0256170448189676,-0.0241498124866935,-0.0248834286528305,0.16963229883343,0.171099531165704,0.170365914999567,0.145482486346736,-0.171040716155514,574
"age_moderation","16_to_19",16,19,0.0138370226534876,0.00680491048505867,0.0103209665692731,0.152188178302137,0.145156066133708,0.148672122217923,0.158993088787196,0.0649145610542056,574
"age_moderation","8_to_19",8,19,0.00748529923348862,0.00842600801148172,0.00795565362248517,0.342001771480062,0.342942480258055,0.342472125869059,0.350427779491544,0.0227026910766849,574
"age_moderation","8_to_11",8,11,0.0102992170470113,0.0224955754743625,0.0163973962606869,0.0130048250005713,0.0252011834279225,0.0191030042142469,0.0355004004749338,0.461893275605858,574
"age_moderation","11_to_19",11,19,-0.00614616628272113,-0.00316755460280363,-0.00465686044276238,0.318094933619414,0.321073545299331,0.319584239459372,0.31492737901661,-0.0147870930031674,574
"no_age_moderation","8_to_12",8,12,0.0609085740660791,0.0609085740660791,0.0609085740660791,0.0735250203575086,0.0735250203575086,0.0735250203575086,0.134433594423588,0.453075545046886,575
"no_age_moderation","12_to_16",12,16,-0.0335171352085921,-0.0335171352085921,-0.0335171352085921,0.0733971699341458,0.0733971699341458,0.0733971699341458,0.0398800347255537,-0.840448997581126,575
"no_age_moderation","16_to_19",16,19,0.0717922240051494,0.0717922240051494,0.0717922240051494,0.0549699814676385,0.0549699814676385,0.0549699814676385,0.126762205472788,0.566353541557472,575
"no_age_moderation","8_to_19",8,19,0.0991836628626363,0.0991836628626363,0.0991836628626363,0.201892171759293,0.201892171759293,0.201892171759293,0.301075834621929,0.329430832558131,575
"no_age_moderation","8_to_11",8,11,0.0626763043483804,0.0626763043483804,0.0626763043483804,0.0551532897222096,0.0551532897222096,0.0551532897222096,0.11782959407059,0.531923281606419,575
"no_age_moderation","11_to_19",11,19,0.0365073585142559,0.0365073585142559,0.0365073585142559,0.146738882037083,0.146738882037083,0.146738882037083,0.183246240551339,0.199225688911352,575
"age_moderation","8_to_12",8,12,0.0530806019541452,0.0644674050624831,0.0587740035083142,0.109226495911164,0.120613299019502,0.114919897465333,0.173693900973647,0.338376898548852,575
"age_moderation","12_to_16",12,16,-0.0354755100600794,-0.034547896996604,-0.0350117035283417,0.0710995006212385,0.0720271136847139,0.0715633071529762,0.0365516036246345,-0.957870518839427,575
"age_moderation","16_to_19",16,19,0.0740000702521617,0.063843191829339,0.0689216310407503,0.0302169789337207,0.020060100510898,0.0251385397223094,0.0940601707630597,0.732739803485642,575
"age_moderation","8_to_19",8,19,0.0864365749730753,0.0882017753624909,0.0873191751677831,0.216103899998851,0.217869100388266,0.216986500193559,0.304305675361342,0.286945601865945,575
"age_moderation","8_to_11",8,11,0.0546211434775006,0.064128233211743,0.0593746883446218,0.0838697551263789,0.0933768448606213,0.0886232999935001,0.147997988338122,0.40118577969433,575
"age_moderation","11_to_19",11,19,0.0373530702725198,0.0324651635341584,0.0349091169033391,0.123842523489061,0.1189546167507,0.121398570119881,0.15630768702322,0.223335893251068,575
"no_age_moderation","8_to_12",8,12,0.0413800801905708,0.0413800801905708,0.0413800801905708,0.988342611928978,0.988342611928978,0.988342611928978,1.02972269211955,0.0401856543584519,576
"no_age_moderation","12_to_16",12,16,-0.0322600090531733,-0.0322600090531733,-0.0322600090531733,0.226548719977458,0.226548719977458,0.226548719977458,0.194288710924285,-0.166041603239342,576
"no_age_moderation","16_to_19",16,19,0.0177681382617174,0.0177681382617174,0.0177681382617174,0.383194077317661,0.383194077317661,0.383194077317661,0.400962215579379,0.0443137472094296,576
"no_age_moderation","8_to_19",8,19,0.0268882093991149,0.0268882093991149,0.0268882093991149,1.5980854092241,1.5980854092241,1.5980854092241,1.62497361862321,0.0165468590326386,576
"no_age_moderation","8_to_11",8,11,0.0375439437810057,0.0375439437810057,0.0375439437810057,1.27404705963945,1.27404705963945,1.27404705963945,1.31159100342045,0.028624734145855,576
"no_age_moderation","11_to_19",11,19,-0.0106557343818907,-0.0106557343818907,-0.0106557343818907,0.324038349584649,0.324038349584649,0.324038349584649,0.313382615202758,-0.0340023149497189,576
"age_moderation","8_to_12",8,12,0.0267216651467084,0.0437886952931921,0.0352551802199502,0.984679490262327,1.00174652040881,0.993213005335569,1.02846818555552,0.0342793104493625,576
"age_moderation","12_to_16",12,16,-0.0341377711227086,-0.036886138026297,-0.0355119545745028,0.232569299322042,0.229820932418454,0.231195115870248,0.195683161295745,-0.181476803314885,576
"age_moderation","16_to_19",16,19,0.0203161133436684,0.0130061842925247,0.0166611488180965,0.386977883657922,0.379667954606778,0.38332291913235,0.399984067950447,0.0416545311503774,576
"age_moderation","8_to_19",8,19,0.0173633720536251,0.0196820286734458,0.0185227003635354,1.60445338612827,1.60677204274809,1.60561271443818,1.62413541480171,0.0114046527122844,576
"age_moderation","8_to_11",8,11,0.0242444357135749,0.0364545148928928,0.0303494753032338,1.27550632164738,1.2877164008267,1.28161136123704,1.31196083654027,0.0231329125519229,576
"age_moderation","11_to_19",11,19,-0.010346532319172,-0.0077999418454357,-0.00907323708230387,0.319974520106873,0.322521110580609,0.321247815343741,0.312174578261437,-0.0290646250980286,576
"no_age_moderation","8_to_12",8,12,0.0269318029535581,0.0269318029535581,0.0269318029535581,0.0225019496453944,0.0225019496453944,0.0225019496453944,0.0494337525989526,0.544805958229616,577
"no_age_moderation","12_to_16",12,16,-0.0175954145283441,-0.0175954145283441,-0.0175954145283441,-0.0050079908044367,-0.0050079908044367,-0.0050079908044367,-0.0226034053327808,0.778440870713679,577
"no_age_moderation","16_to_19",16,19,0.00495072980776357,0.00495072980776357,0.00495072980776357,0.366760805606123,0.366760805606123,0.366760805606123,0.371711535413887,0.0133187413789866,577
"no_age_moderation","8_to_19",8,19,0.0142871182329776,0.0142871182329776,0.0142871182329776,0.384254764447081,0.384254764447081,0.384254764447081,0.398541882680059,0.0358484737837378,577
"no_age_moderation","8_to_11",8,11,0.0242435166652202,0.0242435166652202,0.0242435166652202,0.0705198578733572,0.0705198578733572,0.0705198578733572,0.0947633745385774,0.255832137503196,577
"no_age_moderation","11_to_19",11,19,-0.00995639843224261,-0.00995639843224261,-0.00995639843224261,0.313734906573724,0.313734906573724,0.313734906573724,0.303778508141481,-0.0327751903620698,577
"age_moderation","8_to_12",8,12,-0.00467339806350386,0.0375459410869565,0.0164362715117263,0.0774629316151566,0.119682270765617,0.0985726011903868,0.115008872702113,0.142913073796474,577
"age_moderation","12_to_16",12,16,-0.0245299729253561,-0.0221065543082632,-0.0233182636168097,-0.0162228995313564,-0.0137994809142635,-0.01501119022281,-0.0383294538396196,0.608364098126191,577
"age_moderation","16_to_19",16,19,0.0062200056261581,-0.000432888758794997,0.00289355843368155,0.390852877061301,0.384199982676348,0.387526429868825,0.390419988302506,0.00741139931452371,577
"age_moderation","8_to_19",8,19,-0.00247920240609999,-0.00124925680026732,-0.00186422960318366,0.468348663965267,0.4695786095711,0.468963636768183,0.467099407165,-0.00399107679133733,577
"age_moderation","8_to_11",8,11,-0.00420690750007146,0.0263624994971074,0.011077795998518,0.140618929982843,0.171188336980022,0.155903633481432,0.16698142947995,0.0663414849963788,577
"age_moderation","11_to_19",11,19,-0.0108266285080476,0.000870581333815679,-0.00497802358711596,0.299247396351234,0.310944606193097,0.305096001272165,0.300117977685049,-0.0165868890144929,577
"no_age_moderation","8_to_12",8,12,0.00135452964527261,0.00135452964527261,0.00135452964527261,0.855775423703204,0.855775423703204,0.855775423703204,0.857129953348477,0.00158030837678812,578
"no_age_moderation","12_to_16",12,16,-0.0102174676946731,-0.0102174676946731,-0.0102174676946731,0.0965100121148232,0.0965100121148232,0.0965100121148232,0.0862925444201501,-0.11840498809405,578
"no_age_moderation","16_to_19",16,19,0.0193921643351054,0.0193921643351054,0.0193921643351054,0.123532676800967,0.123532676800967,0.123532676800967,0.142924841136073,0.135680852824198,578
"no_age_moderation","8_to_19",8,19,0.0105292262857049,0.0105292262857049,0.0105292262857049,1.07581811261899,1.07581811261899,1.07581811261899,1.0863473389047,0.00969232022634754,578
"no_age_moderation","8_to_11",8,11,0.00432547035197973,0.00432547035197973,0.00432547035197973,0.978422801237289,0.978422801237289,0.978422801237289,0.982748271589269,0.00440140214643646,578
"no_age_moderation","11_to_19",11,19,0.00620375593372512,0.00620375593372512,0.00620375593372512,0.0973953113817059,0.0973953113817059,0.0973953113817059,0.103599067315431,0.0598823531377591,578
"age_moderation","8_to_12",8,12,-0.00120725863408211,0.00255773602532461,0.00067523869562125,0.908204723108707,0.911969717768114,0.910087220438411,0.910762459134032,0.000741399350455528,578
"age_moderation","12_to_16",12,16,-0.0192934760058337,-0.0118442482390817,-0.0155688621224577,0.100696510724297,0.108145738491049,0.104421124607673,0.0888522624852155,-0.175221898542519,578
"age_moderation","16_to_19",16,19,0.0224796999747605,-0.00706050489714372,0.0077095975388084,0.171210038881117,0.141669834009213,0.156439936445165,0.164149533983973,0.0469669170036214,578
"age_moderation","8_to_19",8,19,-0.00938443790283738,-0.00383359239684111,-0.00660901514983925,1.16759784800006,1.17314869350606,1.17037327075306,1.16376425560322,-0.00567899823183138,578
